Local time,Open,High,Low,Close,Volume
18.08.2025 05:09:00.000 GMT+0200,3344.315,3344.405,3343.955,3344.065,5400
18.08.2025 05:10:00.000 GMT+0200,3344.045,3344.045,3343.665,3344.025,10620
18.08.2025 05:11:00.000 GMT+0200,3344.065,3344.245,3343.885,3344.245,4560
18.08.2025 05:12:00.000 GMT+0200,3344.285,3344.365,3343.825,3343.825,4080
18.08.2025 05:13:00.000 GMT+0200,3343.815,3344.205,3343.615,3344.155,4680
18.08.2025 05:14:00.000 GMT+0200,3344.125,3344.235,3343.875,3343.875,4200
18.08.2025 05:15:00.000 GMT+0200,3343.835,3344.965,3343.765,3344.855,6720
18.08.2025 05:16:00.000 GMT+0200,3344.965,3344.995,3344.625,3344.825,6420
18.08.2025 05:17:00.000 GMT+0200,3344.805,3344.835,3344.635,3344.635,3960
18.08.2025 05:18:00.000 GMT+0200,3344.665,3345.445,3344.665,3345.315,9100
18.08.2025 05:19:00.000 GMT+0200,3345.345,3345.755,3345.285,3345.735,6540
18.08.2025 05:20:00.000 GMT+0200,3345.765,3346.215,3345.765,3346.015,11760
18.08.2025 05:21:00.000 GMT+0200,3345.925,3346.475,3345.725,3346.198,14700
18.08.2025 05:22:00.000 GMT+0200,3346.198,3346.398,3345.898,3346.098,16530
18.08.2025 05:23:00.000 GMT+0200,3346.055,3346.255,3345.898,3346.205,8860
18.08.2025 05:24:00.000 GMT+0200,3346.225,3346.705,3346.198,3346.275,7800
18.08.2025 05:25:00.000 GMT+0200,3346.348,3346.565,3346.098,3346.215,7590
18.08.2025 05:26:00.000 GMT+0200,3346.245,3346.405,3345.855,3345.945,8400
18.08.2025 05:27:00.000 GMT+0200,3345.935,3346.335,3345.935,3346.095,7980
18.08.2025 05:28:00.000 GMT+0200,3346.125,3346.615,3346.005,3346.148,14850
18.08.2025 05:29:00.000 GMT+0200,3346.148,3346.755,3346.095,3346.565,18810
18.08.2025 05:30:00.000 GMT+0200,3346.545,3346.995,3346.355,3346.975,13560
18.08.2025 05:31:00.000 GMT+0200,3346.948,3347.635,3346.645,3347.395,16490
18.08.2025 05:32:00.000 GMT+0200,3347.365,3347.655,3347.355,3347.565,8640
18.08.2025 05:33:00.000 GMT+0200,3347.535,3347.705,3347.115,3347.115,11460
18.08.2025 05:34:00.000 GMT+0200,3347.095,3347.755,3346.845,3347.698,8820
18.08.2025 05:35:00.000 GMT+0200,3347.715,3347.798,3347.498,3347.605,7860
18.08.2025 05:36:00.000 GMT+0200,3347.605,3347.935,3347.495,3347.555,7320
18.08.2025 05:37:00.000 GMT+0200,3347.555,3348.375,3347.505,3348.175,9900
18.08.2025 05:38:00.000 GMT+0200,3348.225,3348.365,3347.948,3348.048,7620
18.08.2025 05:39:00.000 GMT+0200,3348.105,3348.265,3347.535,3347.548,6000
18.08.2025 05:40:00.000 GMT+0200,3347.585,3347.975,3347.585,3347.905,8610
18.08.2025 05:41:00.000 GMT+0200,3347.935,3348.125,3347.865,3347.965,6120
18.08.2025 05:42:00.000 GMT+0200,3347.985,3347.985,3347.485,3347.535,12360
18.08.2025 05:43:00.000 GMT+0200,3347.515,3347.905,3347.245,3347.805,8280
18.08.2025 05:44:00.000 GMT+0200,3347.805,3348.125,3347.595,3348.125,6840
18.08.2025 05:45:00.000 GMT+0200,3348.145,3348.648,3348.145,3348.585,11370
18.08.2025 05:46:00.000 GMT+0200,3348.655,3348.655,3348.185,3348.655,8640
18.08.2025 05:47:00.000 GMT+0200,3348.625,3348.845,3348.545,3348.645,11760
18.08.2025 05:48:00.000 GMT+0200,3348.605,3348.785,3348.575,3348.748,11820
18.08.2025 05:49:00.000 GMT+0200,3348.748,3351.098,3348.695,3350.648,42520
18.08.2025 05:50:00.000 GMT+0200,3350.648,3351.598,3349.835,3350.025,54010
18.08.2025 05:51:00.000 GMT+0200,3350.015,3350.405,3349.675,3349.848,50710
18.08.2025 05:52:00.000 GMT+0200,3349.848,3350.465,3349.265,3350.415,27960
18.08.2025 05:53:00.000 GMT+0200,3350.448,3350.875,3350.085,3350.215,38860
18.08.2025 05:54:00.000 GMT+0200,3350.155,3350.165,3348.795,3349.098,35200
18.08.2025 05:55:00.000 GMT+0200,3349.098,3349.448,3348.055,3348.065,22990
18.08.2025 05:56:00.000 GMT+0200,3348.235,3349.198,3347.525,3347.625,35800
18.08.2025 05:57:00.000 GMT+0200,3347.655,3347.705,3346.485,3346.515,18690
18.08.2025 05:58:00.000 GMT+0200,3346.575,3346.798,3346.305,3346.705,12930
18.08.2025 05:59:00.000 GMT+0200,3346.735,3346.915,3346.555,3346.855,22850
18.08.2025 06:00:00.000 GMT+0200,3346.855,3348.165,3346.585,3348.165,32310
18.08.2025 06:01:00.000 GMT+0200,3348.135,3348.615,3347.995,3348.455,10980
18.08.2025 06:02:00.000 GMT+0200,3348.485,3348.545,3348.075,3348.415,6930
18.08.2025 06:03:00.000 GMT+0200,3348.435,3348.445,3348.015,3348.135,7200
18.08.2025 06:04:00.000 GMT+0200,3348.115,3348.855,3348.065,3348.785,6910
18.08.2025 06:05:00.000 GMT+0200,3348.835,3348.935,3348.665,3348.725,8280
18.08.2025 06:06:00.000 GMT+0200,3348.755,3349.835,3348.755,3349.245,13930
18.08.2025 06:07:00.000 GMT+0200,3349.198,3349.885,3349.198,3349.815,6300
18.08.2025 06:08:00.000 GMT+0200,3349.785,3349.935,3349.325,3349.355,6810
18.08.2025 06:09:00.000 GMT+0200,3349.398,3350.175,3349.398,3349.735,6840
18.08.2025 06:10:00.000 GMT+0200,3349.735,3349.885,3349.215,3349.475,9450
18.08.2025 06:11:00.000 GMT+0200,3349.515,3349.725,3349.435,3349.705,4230
18.08.2025 06:12:00.000 GMT+0200,3349.715,3350.025,3349.505,3349.515,6840
18.08.2025 06:13:00.000 GMT+0200,3349.485,3350.235,3349.245,3350.055,5940
18.08.2025 06:14:00.000 GMT+0200,3350.055,3350.745,3350.005,3350.655,10020
18.08.2025 06:15:00.000 GMT+0200,3350.725,3350.915,3350.445,3350.795,10920
18.08.2025 06:16:00.000 GMT+0200,3350.795,3351.015,3350.365,3350.445,11280
18.08.2025 06:17:00.000 GMT+0200,3350.425,3351.085,3350.365,3351.085,7560
18.08.2025 06:18:00.000 GMT+0200,3351.065,3351.675,3351.065,3351.225,13800
18.08.2025 06:19:00.000 GMT+0200,3351.185,3351.555,3351.045,3351.315,8490
18.08.2025 06:20:00.000 GMT+0200,3351.465,3351.615,3351.215,3351.295,5400
18.08.2025 06:21:00.000 GMT+0200,3351.275,3351.405,3350.915,3351.395,11490
18.08.2025 06:22:00.000 GMT+0200,3351.415,3352.255,3351.415,3352.095,14940
18.08.2025 06:23:00.000 GMT+0200,3352.075,3352.585,3352.055,3352.105,16920
18.08.2025 06:24:00.000 GMT+0200,3352.135,3352.165,3351.065,3351.135,12210
18.08.2025 06:25:00.000 GMT+0200,3351.105,3351.255,3350.725,3350.865,11400
18.08.2025 06:26:00.000 GMT+0200,3350.915,3351.005,3350.655,3350.865,6840
18.08.2025 06:27:00.000 GMT+0200,3350.865,3351.005,3350.655,3350.655,10440
18.08.2025 06:28:00.000 GMT+0200,3350.685,3351.425,3350.545,3351.405,11340
18.08.2025 06:29:00.000 GMT+0200,3351.435,3352.265,3351.305,3352.185,17130
18.08.2025 06:30:00.000 GMT+0200,3352.205,3352.535,3352.195,3352.415,23310
18.08.2025 06:31:00.000 GMT+0200,3352.455,3353.498,3352.455,3353.415,12360
18.08.2025 06:32:00.000 GMT+0200,3353.445,3354.015,3353.115,3353.415,17200
18.08.2025 06:33:00.000 GMT+0200,3353.385,3353.975,3353.095,3353.575,16350
18.08.2025 06:34:00.000 GMT+0200,3353.605,3353.805,3352.585,3352.695,17340
18.08.2025 06:35:00.000 GMT+0200,3352.775,3353.235,3352.705,3353.125,8400
18.08.2025 06:36:00.000 GMT+0200,3353.115,3353.215,3352.905,3353.005,11910
18.08.2025 06:37:00.000 GMT+0200,3353.045,3353.855,3353.045,3353.745,9360
18.08.2025 06:38:00.000 GMT+0200,3353.765,3353.985,3353.445,3353.955,9570
18.08.2025 06:39:00.000 GMT+0200,3353.915,3354.355,3353.915,3354.215,12930
18.08.2025 06:40:00.000 GMT+0200,3354.185,3354.955,3354.185,3354.705,13320
18.08.2025 06:41:00.000 GMT+0200,3354.685,3354.895,3354.425,3354.565,12960
18.08.2025 06:42:00.000 GMT+0200,3354.575,3355.465,3354.575,3355.095,16920
18.08.2025 06:43:00.000 GMT+0200,3355.045,3355.335,3354.735,3354.945,14370
18.08.2025 06:44:00.000 GMT+0200,3354.975,3355.195,3354.775,3354.935,6840
18.08.2025 06:45:00.000 GMT+0200,3354.965,3355.395,3354.925,3355.345,14970
18.08.2025 06:46:00.000 GMT+0200,3355.385,3356.105,3355.305,3355.935,13440
18.08.2025 06:47:00.000 GMT+0200,3355.935,3356.195,3355.125,3356.095,15150
18.08.2025 06:48:00.000 GMT+0200,3356.115,3356.555,3356.045,3356.298,13680
18.08.2025 06:49:00.000 GMT+0200,3356.225,3356.415,3355.865,3356.405,9960
18.08.2025 06:50:00.000 GMT+0200,3356.345,3356.745,3356.325,3356.725,10830
18.08.2025 06:51:00.000 GMT+0200,3356.745,3356.745,3355.455,3355.705,23520
18.08.2025 06:52:00.000 GMT+0200,3355.685,3355.775,3355.265,3355.555,17640
18.08.2025 06:53:00.000 GMT+0200,3355.595,3356.375,3355.595,3356.295,12540
18.08.2025 06:54:00.000 GMT+0200,3356.275,3356.665,3356.115,3356.655,12210
18.08.2025 06:55:00.000 GMT+0200,3356.625,3357.595,3356.625,3357.205,15120
18.08.2025 06:56:00.000 GMT+0200,3357.325,3357.585,3357.215,3357.585,11340
18.08.2025 06:57:00.000 GMT+0200,3357.675,3358.035,3357.455,3357.625,10140
18.08.2025 06:58:00.000 GMT+0200,3357.595,3357.915,3357.345,3357.345,29370
18.08.2025 06:59:00.000 GMT+0200,3357.345,3357.595,3357.295,3357.345,9360
18.08.2025 07:00:00.000 GMT+0200,3357.315,3358.215,3357.185,3357.985,16530
18.08.2025 07:01:00.000 GMT+0200,3357.935,3358.185,3357.185,3357.215,21870
18.08.2025 07:02:00.000 GMT+0200,3357.155,3357.255,3355.925,3355.965,25800
18.08.2025 07:03:00.000 GMT+0200,3355.985,3355.985,3355.415,3355.445,18600
18.08.2025 07:04:00.000 GMT+0200,3355.365,3356.435,3355.315,3356.405,16650
18.08.2025 07:05:00.000 GMT+0200,3356.425,3357.075,3355.785,3355.885,20010
18.08.2025 07:06:00.000 GMT+0200,3355.925,3356.015,3355.125,3355.875,18000
18.08.2025 07:07:00.000 GMT+0200,3355.915,3356.255,3355.555,3355.555,8160
18.08.2025 07:08:00.000 GMT+0200,3355.555,3355.875,3355.265,3355.695,13320
18.08.2025 07:09:00.000 GMT+0200,3355.675,3355.685,3354.885,3354.945,13380
18.08.2025 07:10:00.000 GMT+0200,3354.945,3355.475,3354.845,3355.155,11880
18.08.2025 07:11:00.000 GMT+0200,3355.225,3355.585,3354.975,3355.575,10230
18.08.2025 07:12:00.000 GMT+0200,3355.645,3355.645,3355.005,3355.015,11160
18.08.2025 07:13:00.000 GMT+0200,3355.045,3355.135,3354.995,3355.005,11010
18.08.2025 07:14:00.000 GMT+0200,3354.935,3355.125,3354.648,3355.065,43960
18.08.2025 07:15:00.000 GMT+0200,3355.065,3355.248,3354.448,3354.448,28090
18.08.2025 07:16:00.000 GMT+0200,3354.448,3354.448,3353.848,3354.435,23270
18.08.2025 07:17:00.000 GMT+0200,3354.455,3354.455,3353.725,3353.725,11790
18.08.2025 07:18:00.000 GMT+0200,3353.725,3353.965,3353.295,3353.775,79180
18.08.2025 07:19:00.000 GMT+0200,3353.775,3353.965,3353.198,3353.775,51320
18.08.2025 07:20:00.000 GMT+0200,3353.748,3354.115,3353.545,3354.025,41620
18.08.2025 07:21:00.000 GMT+0200,3354.045,3354.075,3353.485,3353.648,14430
18.08.2025 07:22:00.000 GMT+0200,3353.648,3353.648,3352.948,3352.948,22030
18.08.2025 07:23:00.000 GMT+0200,3352.948,3353.348,3352.688,3352.975,48890
18.08.2025 07:24:00.000 GMT+0200,3353.035,3353.265,3352.495,3352.748,30800
18.08.2025 07:25:00.000 GMT+0200,3352.748,3353.098,3352.135,3352.248,34610
18.08.2025 07:26:00.000 GMT+0200,3352.248,3352.285,3351.695,3351.948,63330
18.08.2025 07:27:00.000 GMT+0200,3351.865,3351.955,3351.215,3351.465,31390
18.08.2025 07:28:00.000 GMT+0200,3351.435,3352.148,3351.435,3351.885,56400
18.08.2025 07:29:00.000 GMT+0200,3351.865,3351.895,3350.995,3351.005,53170
18.08.2025 07:30:00.000 GMT+0200,3350.995,3351.265,3350.055,3350.995,118320
18.08.2025 07:31:00.000 GMT+0200,3350.995,3351.075,3349.998,3350.115,87610
18.08.2025 07:32:00.000 GMT+0200,3350.085,3350.125,3349.345,3349.598,47130
18.08.2025 07:33:00.000 GMT+0200,3349.598,3349.655,3348.105,3348.335,98580
18.08.2025 07:34:00.000 GMT+0200,3348.245,3349.145,3348.055,3348.998,63570
18.08.2025 07:35:00.000 GMT+0200,3349.098,3349.098,3348.115,3348.735,58050
18.08.2025 07:36:00.000 GMT+0200,3348.635,3348.635,3347.285,3348.045,65870
18.08.2025 07:37:00.000 GMT+0200,3348.098,3348.285,3347.325,3347.398,73470
18.08.2025 07:38:00.000 GMT+0200,3347.298,3348.045,3346.315,3348.005,64770
18.08.2025 07:39:00.000 GMT+0200,3347.998,3348.275,3346.525,3347.035,80220
18.08.2025 07:40:00.000 GMT+0200,3346.948,3347.385,3346.698,3347.248,78630
18.08.2025 07:41:00.000 GMT+0200,3347.565,3348.315,3346.895,3348.105,47850
18.08.2025 07:42:00.000 GMT+0200,3348.085,3349.265,3348.085,3348.535,34860
18.08.2025 07:43:00.000 GMT+0200,3348.535,3348.535,3346.935,3346.955,56040
18.08.2025 07:44:00.000 GMT+0200,3346.995,3348.155,3346.898,3347.845,35550
18.08.2025 07:45:00.000 GMT+0200,3347.835,3347.945,3346.655,3347.198,45690
18.08.2025 07:46:00.000 GMT+0200,3347.275,3347.895,3347.158,3347.855,66520
18.08.2025 07:47:00.000 GMT+0200,3347.835,3347.835,3346.998,3347.448,53310
18.08.2025 07:48:00.000 GMT+0200,3347.385,3348.005,3346.998,3348.005,56880
18.08.2025 07:49:00.000 GMT+0200,3347.998,3348.835,3347.998,3348.655,22350
18.08.2025 07:50:00.000 GMT+0200,3348.675,3348.685,3347.605,3348.215,40440
18.08.2025 07:51:00.000 GMT+0200,3348.248,3348.885,3348.248,3348.465,33610
18.08.2025 07:52:00.000 GMT+0200,3348.425,3348.525,3347.658,3347.805,31080
18.08.2025 07:53:00.000 GMT+0200,3347.805,3348.695,3347.605,3348.485,35520
18.08.2025 07:54:00.000 GMT+0200,3348.525,3348.665,3348.365,3348.415,6840
18.08.2025 07:55:00.000 GMT+0200,3348.465,3349.075,3348.055,3349.065,16800
18.08.2025 07:56:00.000 GMT+0200,3349.045,3349.655,3348.955,3349.585,18930
18.08.2025 07:57:00.000 GMT+0200,3349.565,3350.585,3349.515,3350.555,32640
18.08.2025 07:58:00.000 GMT+0200,3350.555,3351.065,3350.075,3350.325,31800
18.08.2025 07:59:00.000 GMT+0200,3350.248,3350.248,3349.335,3349.335,23370
18.08.2025 08:00:00.000 GMT+0200,3349.355,3350.035,3349.295,3349.735,27840
18.08.2025 08:01:00.000 GMT+0200,3349.755,3350.535,3349.755,3350.085,15780
18.08.2025 08:02:00.000 GMT+0200,3350.085,3350.085,3349.305,3349.425,13860
18.08.2025 08:03:00.000 GMT+0200,3349.395,3351.005,3349.365,3350.925,27720
18.08.2025 08:04:00.000 GMT+0200,3350.925,3350.925,3350.205,3350.525,19440
18.08.2025 08:05:00.000 GMT+0200,3350.525,3350.535,3349.165,3349.595,23880
18.08.2025 08:06:00.000 GMT+0200,3349.595,3350.455,3349.335,3349.415,26730
18.08.2025 08:07:00.000 GMT+0200,3349.415,3349.665,3348.865,3349.345,17040
18.08.2025 08:08:00.000 GMT+0200,3349.375,3349.715,3349.265,3349.385,14010
18.08.2025 08:09:00.000 GMT+0200,3349.385,3349.765,3349.275,3349.715,13680
18.08.2025 08:10:00.000 GMT+0200,3349.695,3349.725,3348.725,3348.875,20640
18.08.2025 08:11:00.000 GMT+0200,3348.895,3350.105,3348.895,3349.575,18930
18.08.2025 08:12:00.000 GMT+0200,3349.575,3349.735,3349.455,3349.665,13200
18.08.2025 08:13:00.000 GMT+0200,3349.615,3349.785,3349.205,3349.255,13800
18.08.2025 08:14:00.000 GMT+0200,3349.235,3349.665,3349.015,3349.585,15600
18.08.2025 08:15:00.000 GMT+0200,3349.585,3349.695,3348.398,3348.398,21720
18.08.2025 08:16:00.000 GMT+0200,3348.398,3348.455,3347.695,3347.735,18600
18.08.2025 08:17:00.000 GMT+0200,3347.745,3347.989,3346.405,3346.405,36490
18.08.2025 08:18:00.000 GMT+0200,3346.425,3347.835,3345.968,3346.885,44160
18.08.2025 08:19:00.000 GMT+0200,3346.915,3347.915,3346.705,3347.425,36840
18.08.2025 08:20:00.000 GMT+0200,3347.355,3348.525,3347.048,3348.525,30090
18.08.2025 08:21:00.000 GMT+0200,3348.475,3348.945,3348.439,3348.785,22080
18.08.2025 08:22:00.000 GMT+0200,3348.785,3348.955,3348.035,3348.415,17580
18.08.2025 08:23:00.000 GMT+0200,3348.085,3349.275,3347.985,3349.235,18610
18.08.2025 08:24:00.000 GMT+0200,3349.198,3349.245,3348.445,3348.525,15510
18.08.2025 08:25:00.000 GMT+0200,3348.525,3348.805,3348.445,3348.515,23520
18.08.2025 08:26:00.000 GMT+0200,3348.498,3348.645,3348.098,3348.515,16050
18.08.2025 08:27:00.000 GMT+0200,3348.115,3348.545,3347.918,3348.445,18510
18.08.2025 08:28:00.000 GMT+0200,3348.405,3349.665,3348.215,3349.495,23270
18.08.2025 08:29:00.000 GMT+0200,3349.495,3349.648,3349.155,3349.355,21760
18.08.2025 08:30:00.000 GMT+0200,3349.355,3349.455,3348.625,3348.865,18300
18.08.2025 08:31:00.000 GMT+0200,3348.865,3349.135,3348.495,3348.635,14250
18.08.2025 08:32:00.000 GMT+0200,3348.655,3349.395,3348.595,3349.395,15000
18.08.2025 08:33:00.000 GMT+0200,3349.395,3349.435,3348.505,3348.635,13740
18.08.2025 08:34:00.000 GMT+0200,3348.665,3349.125,3348.235,3348.355,13890
18.08.2025 08:35:00.000 GMT+0200,3348.395,3348.775,3348.305,3348.445,8400
18.08.2025 08:36:00.000 GMT+0200,3348.445,3348.965,3348.445,3348.635,14640
18.08.2025 08:37:00.000 GMT+0200,3348.635,3349.085,3348.228,3348.935,12720
18.08.2025 08:38:00.000 GMT+0200,3348.955,3349.935,3348.915,3349.935,17460
18.08.2025 08:39:00.000 GMT+0200,3349.905,3350.005,3349.305,3349.395,13350
18.08.2025 08:40:00.000 GMT+0200,3349.569,3350.015,3349.125,3349.155,16900
18.08.2025 08:41:00.000 GMT+0200,3349.155,3349.725,3349.155,3349.685,13260
18.08.2025 08:42:00.000 GMT+0200,3349.715,3350.098,3349.675,3350.005,14820
18.08.2025 08:43:00.000 GMT+0200,3349.985,3350.655,3349.555,3349.555,20460
18.08.2025 08:44:00.000 GMT+0200,3349.595,3349.675,3349.325,3349.325,3630
18.08.2025 08:45:00.000 GMT+0200,3349.265,3350.215,3349.225,3350.215,12330
18.08.2025 08:46:00.000 GMT+0200,3350.215,3350.215,3349.415,3349.498,11610
18.08.2025 08:47:00.000 GMT+0200,3349.535,3350.065,3349.535,3349.775,11820
18.08.2025 08:48:00.000 GMT+0200,3349.735,3349.965,3349.395,3349.465,11070
18.08.2025 08:49:00.000 GMT+0200,3349.435,3349.435,3348.798,3348.885,15390
18.08.2025 08:50:00.000 GMT+0200,3348.865,3349.498,3348.675,3349.265,15480
18.08.2025 08:51:00.000 GMT+0200,3349.265,3349.265,3348.495,3349.149,24840
18.08.2025 08:52:00.000 GMT+0200,3349.215,3349.748,3348.848,3349.729,41170
18.08.2025 08:53:00.000 GMT+0200,3349.748,3349.765,3349.115,3349.248,48400
18.08.2025 08:54:00.000 GMT+0200,3349.248,3349.249,3348.448,3348.665,50130
18.08.2025 08:55:00.000 GMT+0200,3348.685,3348.765,3347.955,3348.395,16480
18.08.2025 08:56:00.000 GMT+0200,3348.375,3348.515,3347.705,3348.515,15760
18.08.2025 08:57:00.000 GMT+0200,3348.515,3348.705,3348.225,3348.335,13140
18.08.2025 08:58:00.000 GMT+0200,3348.335,3348.815,3348.045,3348.765,12600
18.08.2025 08:59:00.000 GMT+0200,3348.695,3349.335,3348.645,3349.335,13140
18.08.2025 09:00:00.000 GMT+0200,3349.485,3349.505,3348.455,3348.635,20740
18.08.2025 09:01:00.000 GMT+0200,3348.595,3348.795,3348.015,3348.735,20160
18.08.2025 09:02:00.000 GMT+0200,3348.725,3349.955,3348.565,3349.925,17730
18.08.2025 09:03:00.000 GMT+0200,3349.855,3350.405,3349.695,3350.075,24000
18.08.2025 09:04:00.000 GMT+0200,3350.075,3350.745,3349.575,3349.615,34360
18.08.2025 09:05:00.000 GMT+0200,3349.538,3351.315,3349.485,3350.965,22770
18.08.2025 09:06:00.000 GMT+0200,3350.965,3352.015,3350.875,3351.775,27000
18.08.2025 09:07:00.000 GMT+0200,3351.785,3352.398,3351.035,3351.065,29340
18.08.2025 09:08:00.000 GMT+0200,3351.035,3352.115,3350.568,3351.985,28800
18.08.2025 09:09:00.000 GMT+0200,3351.965,3352.055,3350.568,3350.725,18870
18.08.2025 09:10:00.000 GMT+0200,3350.695,3350.855,3349.755,3350.415,30450
18.08.2025 09:11:00.000 GMT+0200,3350.385,3350.965,3350.125,3350.425,46670
18.08.2025 09:12:00.000 GMT+0200,3350.319,3352.698,3350.298,3352.698,34970
18.08.2025 09:13:00.000 GMT+0200,3352.698,3353.948,3352.539,3353.748,30770
18.08.2025 09:14:00.000 GMT+0200,3353.748,3354.148,3353.448,3353.548,27610
18.08.2025 09:15:00.000 GMT+0200,3353.385,3353.648,3353.285,3353.385,22420
18.08.2025 09:16:00.000 GMT+0200,3353.365,3354.148,3353.365,3354.095,22500
18.08.2025 09:17:00.000 GMT+0200,3354.048,3354.448,3354.048,3354.225,12010
18.08.2025 09:18:00.000 GMT+0200,3354.219,3354.365,3353.335,3353.785,18150
18.08.2025 09:19:00.000 GMT+0200,3353.765,3354.305,3353.665,3354.145,11700
18.08.2025 09:20:00.000 GMT+0200,3354.175,3355.025,3354.085,3354.555,23130
18.08.2025 09:21:00.000 GMT+0200,3354.555,3355.305,3354.475,3355.245,17940
18.08.2025 09:22:00.000 GMT+0200,3355.225,3355.465,3354.895,3355.305,16080
18.08.2025 09:23:00.000 GMT+0200,3355.275,3355.385,3354.935,3355.015,14160
18.08.2025 09:24:00.000 GMT+0200,3355.015,3355.325,3354.585,3355.005,16800
18.08.2025 09:25:00.000 GMT+0200,3354.975,3354.975,3353.015,3353.178,26550
18.08.2025 09:26:00.000 GMT+0200,3353.178,3353.955,3353.095,3353.925,22290
18.08.2025 09:27:00.000 GMT+0200,3353.945,3354.065,3353.405,3353.595,9810
18.08.2025 09:28:00.000 GMT+0200,3353.575,3353.905,3353.435,3353.665,19720
18.08.2025 09:29:00.000 GMT+0200,3353.685,3353.685,3351.998,3352.098,39590
18.08.2025 09:30:00.000 GMT+0200,3352.098,3352.298,3351.825,3352.298,25460
18.08.2025 09:31:00.000 GMT+0200,3352.298,3352.469,3350.448,3350.948,30220
18.08.2025 09:32:00.000 GMT+0200,3350.965,3351.305,3350.725,3350.855,15210
18.08.2025 09:33:00.000 GMT+0200,3350.835,3351.239,3350.595,3350.735,16010
18.08.2025 09:34:00.000 GMT+0200,3350.715,3350.855,3349.905,3350.065,10180
18.08.2025 09:35:00.000 GMT+0200,3350.048,3350.115,3348.878,3348.878,10800
18.08.2025 09:36:00.000 GMT+0200,3348.928,3350.055,3348.928,3349.815,11280
18.08.2025 09:37:00.000 GMT+0200,3349.675,3349.905,3349.245,3349.475,9360
18.08.2025 09:38:00.000 GMT+0200,3349.475,3350.255,3349.305,3350.005,18600
18.08.2025 09:39:00.000 GMT+0200,3350.005,3350.045,3349.275,3349.985,20190
18.08.2025 09:40:00.000 GMT+0200,3349.985,3351.225,3349.925,3350.925,25710
18.08.2025 09:41:00.000 GMT+0200,3350.949,3351.099,3350.585,3350.615,23460
18.08.2025 09:42:00.000 GMT+0200,3350.589,3350.765,3349.705,3350.148,31320
18.08.2025 09:43:00.000 GMT+0200,3350.048,3350.219,3349.629,3349.848,28050
18.08.2025 09:44:00.000 GMT+0200,3349.865,3350.659,3349.865,3350.349,42540
18.08.2025 09:45:00.000 GMT+0200,3350.355,3351.099,3350.048,3351.099,41810
18.08.2025 09:46:00.000 GMT+0200,3350.948,3351.015,3350.445,3350.548,43140
18.08.2025 09:47:00.000 GMT+0200,3350.648,3350.989,3350.505,3350.785,11940
18.08.2025 09:48:00.000 GMT+0200,3350.825,3351.005,3350.285,3350.395,6090
18.08.2025 09:49:00.000 GMT+0200,3350.425,3350.429,3349.595,3349.645,12000
18.08.2025 09:50:00.000 GMT+0200,3349.725,3349.799,3349.145,3349.165,11130
18.08.2025 09:51:00.000 GMT+0200,3349.065,3349.679,3348.665,3349.048,21280
18.08.2025 09:52:00.000 GMT+0200,3349.125,3349.145,3348.018,3348.825,17070
18.08.2025 09:53:00.000 GMT+0200,3348.895,3348.895,3347.255,3347.335,34120
